noun,adjective,turker_judgment,wiki_similarity,ldp_similarity
ground,manor,2.3333333333333335,0.3201724588871002,nan
fire,mantel,2.5,0.2770041823387146,nan
gear,manual,3.6666666666666665,0.4650816023349762,nan
bar,maple,3.3333333333333335,0.3222697079181671,0.7793411612510681
sugar,maple,4.0,0.5737740993499756,0.5914114713668823
syrup,maple,4.333333333333333,0.6705172061920166,0.8236260414123535
arch,marble,2.6666666666666665,0.45197081565856934,0.7060632109642029
fire,marble,1.0,0.309038370847702,0.28063973784446716
flooring,marble,2.5,0.512050449848175,nan
hearth,marble,2.3333333333333335,0.338485985994339,nan
painting,marble,2.0,0.4320005774497986,0.2093459665775299
roll,marble,2.3333333333333335,0.3916266858577728,-0.049033042043447495
tank,marine,2.0,0.4084802567958832,nan
paper,marker,2.0,0.37662848830223083,0.4932554364204407
board,market,2.0,0.3481517732143402,0.14600422978401184
day,market,3.25,0.40171220898628235,0.21221765875816345
stall,market,3.25,0.3940422236919403,nan
fish,marmalade,2.0,0.33341675996780396,nan
potato,mashed,3.0,0.5208446979522705,0.7418204545974731
skin,mashed,1.6666666666666667,0.35730865597724915,0.4806112051010132
table,massage,2.75,0.3973250389099121,0.09285543859004974
car,matchbox,2.5,0.42111533880233765,0.04613657295703888
flower,material,2.6666666666666665,0.2974774241447449,0.19228237867355347
ring,mauve,2.5,0.32464322447776794,nan
walk,meadow,3.0,0.4177539646625519,0.18694499135017395
bread,meal,3.0,0.5190190672874451,0.36631250381469727
cake,meal,2.0,0.4977602958679199,0.5935221314430237
guy,meal,2.6666666666666665,0.32794687151908875,0.38881826400756836
porridge,meal,5.5,0.5804322957992554,0.7092020511627197
horse,meat,2.0,0.49766314029693604,0.1711353063583374
pie,meat,3.5,0.4774736166000366,0.7113020420074463
sandwich,meat,5.0,0.4761982560157776,0.6898996829986572
dinner,meatball,2.6666666666666665,0.3688850700855255,0.34282684326171875
shop,mechanic,2.3333333333333335,0.579822838306427,0.7048130035400391
honey,medication,2.5,0.3832515478134155,nan
ball,melon,2.3333333333333335,0.384994775056839,0.014703784137964249
guy,men,3.0,0.4852050542831421,0.2453286498785019
fox,mermaid,1.0,0.3543989360332489,0.7700799703598022
hole,mermaid,1.0,0.3189797103404999,0.16214628517627716
leg,mermaid,1.5,0.3068242073059082,0.041910432279109955
machine,message,2.6666666666666665,0.4106713533401489,0.4606807827949524
bath,metal,2.0,0.41148892045021057,-0.013520089909434319
clip,metal,3.6666666666666665,0.4194396138191223,0.5509640574455261
door,metal,3.3333333333333335,0.4437723159790039,0.009270086884498596
edge,metal,3.5,0.41569599509239197,0.3336959779262543
piece,metal,3.0,0.4904894530773163,0.2743249535560608
plate,metal,3.0,0.48190292716026306,0.09753698110580444
tie,metal,1.5,0.28926435112953186,0.1717425286769867
bronze,metallic,5.0,0.5654710531234741,nan
crater,meteor,2.3333333333333335,0.5033407807350159,nan
spotlight,microscope,2.0,0.43886739015579224,nan
film,microwave,1.5,0.36007633805274963,0.4095994234085083
lid,microwave,2.25,0.38519802689552307,0.586014986038208
person,military,3.0,0.36113041639328003,nan
police,military,3.5,0.5545127987861633,nan
bar,milk,1.75,0.276530921459198,0.50046306848526
bottle,milk,3.0,0.5502799153327942,0.6071052551269531
cow,milk,4.5,0.6691322326660156,0.04129009693861008
fry,milk,1.0,0.374609112739563,0.237908273935318
jug,milk,3.6666666666666665,0.5161489248275757,0.2134547233581543
man,milk,1.6666666666666667,0.3868867754936218,0.054161474108695984
mustache,milk,2.0,0.3783744275569916,0.3357466161251068
pint,milk,3.0,0.4900023937225342,nan
pitcher,milk,3.0,0.3970817029476166,0.07684451341629028
shake,milk,4.0,0.33885490894317627,0.3054415285587311
pie,mince,3.5,0.4919484555721283,nan
piece,mirror,2.3333333333333335,0.4064840078353882,0.19481723010540009
show,mirror,1.0,0.38259539008140564,-0.07577186822891235
tile,mirror,2.3333333333333335,0.3809780478477478,0.2669966220855713
honey,mitt,1.0,0.3011023700237274,0.2329561859369278
back,mitten,1.6666666666666667,0.24113225936889648,0.13868723809719086
mom,mitten,2.0,0.35831063985824585,0.1611812561750412
tree,mitten,1.6666666666666667,0.30200499296188354,0.2906596064567566
girl,model,2.0,0.44810059666633606,0.18265342712402344
soil,moist,5.0,0.5082265138626099,0.4126967787742615
swamp,molasses,1.0,0.456651508808136,0.8332980275154114
baby,mom,1.0,0.6346520781517029,0.2726578116416931
baby,mommy,1.0,0.6107081174850464,0.28861019015312195
bear,mommy,3.0,0.28970929980278015,0.17787399888038635
bird,mommy,3.0,0.33870929479599,0.11315295100212097
car,mommy,2.0,0.3884804844856262,0.21180011332035065
cat,mommy,4.0,0.41436564922332764,0.04683542251586914
chair,mommy,3.0,0.29595667123794556,0.188664972782135
chin,mommy,4.0,0.3365321159362793,0.18810288608074188
colors,mommy,3.5,0.2784561514854431,-0.05614711344242096
cup,mommy,2.0,0.32692950963974,0.20590375363826752
daddy,mommy,1.0,0.7849202752113342,0.7677273750305176
deer,mommy,3.0,0.34200572967529297,0.05124841630458832
doggie,mommy,3.25,0.5125307440757751,0.17613708972930908
duck,mommy,3.6666666666666665,0.3574415445327759,0.13474732637405396
elephant,mommy,3.3333333333333335,0.3809264302253723,0.13687293231487274
fish,mommy,3.0,0.3086492419242859,-0.008209453895688057
glasses,mommy,2.6666666666666665,0.26954278349876404,0.21057522296905518
goat,mommy,3.3333333333333335,0.3792363703250885,0.20841626822948456
hair,mommy,2.75,0.3882635235786438,0.35091638565063477
hand,mommy,3.3333333333333335,0.31788110733032227,0.17304998636245728
home,mommy,2.6666666666666665,0.42119455337524414,0.1756572723388672
horse,mommy,4.5,0.34300172328948975,0.13295696675777435
kiss,mommy,3.0,0.3909841775894165,0.42955830693244934
lion,mommy,3.5,0.3628321588039398,0.13973203301429749
mouth,mommy,3.6666666666666665,0.3135982155799866,0.2173071950674057
movie,mommy,2.0,0.3852919340133667,0.1981363296508789
parrot,mommy,2.6666666666666665,0.3374875783920288,0.10252632200717926
phone,mommy,2.5,0.39652958512306213,0.3327687978744507
pincher,mommy,3.0,0.3078155517578125,nan
room,mommy,2.0,0.3848930597305298,0.14206981658935547
shoe,mommy,3.0,0.39653390645980835,0.23698696494102478
sleeping,mommy,2.6666666666666665,0.37086692452430725,-0.2683362364768982
sneeze,mommy,2.5,0.2968204617500305,0.16807478666305542
squirrel,mommy,3.0,0.37435218691825867,0.10849706828594208
talk,mommy,2.3333333333333335,0.32738885283470154,0.14371860027313232
tiger,mommy,3.0,0.40851205587387085,0.13023784756660461
worm,mommy,3.0,0.3346933126449585,0.09859873354434967
broker,money,3.3333333333333335,0.3508020043373108,nan
card,money,2.6666666666666665,0.4312799274921417,0.42231401801109314
machine,money,2.3333333333333335,0.45506998896598816,0.42415887117385864
tree,money,1.3333333333333333,0.30412399768829346,0.1840132623910904
bar,monkey,2.3333333333333335,0.2960014045238495,0.26434558629989624
bear,monkey,1.5,0.37088388204574585,0.5681219696998596
dance,monkey,1.6666666666666667,0.4328610897064209,0.234442338347435
whisper,monkey,1.0,0.2512325942516327,0.2296019047498703
beam,moon,3.6666666666666665,0.4371293783187866,0.3997728228569031
game,moon,1.6666666666666667,0.39181143045425415,0.2557086944580078
rover,moon,2.0,0.49250566959381104,nan
head,mop,2.3333333333333335,0.3597690463066101,0.20032274723052979
alligator,mother,3.3333333333333335,0.3829159438610077,0.36270666122436523
bear,mother,3.6666666666666665,0.4066465497016907,0.35360029339790344
pig,mother,3.75,0.4386030435562134,0.325558066368103
stone,mother,1.5,0.37897640466690063,0.21985246241092682
bridge,motor,3.5,0.3832041025161743,0.08637593686580658
car,motor,6.0,0.6201509237289429,0.06749856472015381
caravan,motor,3.6666666666666665,0.47750410437583923,nan
bridge,motorway,4.0,0.4567108750343323,nan
bike,mountain,3.0,0.5305755734443665,0.35276466608047485
driver,mouse,2.0,0.30308395624160767,0.5070037841796875
ear,mouse,2.5,0.39461469650268555,0.4437766671180725
camera,movie,2.6666666666666665,0.5344436168670654,0.5945829153060913
channel,movie,3.25,0.41734352707862854,0.48923930525779724
puppet,movie,3.0,0.38708576560020447,0.37872856855392456
theater,movie,4.333333333333333,0.5942935943603516,0.2996949851512909
guy,mower,2.5,0.34471720457077026,0.17746737599372864
sack,mucus,2.0,0.30677786469459534,0.7233018279075623
color,mud,2.5,0.29975950717926025,-0.03483551740646362
line,mud,2.0,0.37523889541625977,0.2995852828025818
pie,mud,1.75,0.33404314517974854,0.35989445447921753
pile,mud,3.5,0.521773099899292,0.5552295446395874
pit,mud,2.5,0.49345967173576355,0.4904913306236267
pool,mud,2.25,0.4553467035293579,0.6509366035461426
pot,mud,3.0,0.3534948229789734,0.5226266384124756
puddle,mud,4.0,0.5828138589859009,0.6231434345245361
room,mud,2.5,0.3840695023536682,0.3300733268260956
squirt,mud,2.0,0.3813313841819763,0.33100491762161255
trail,mud,3.0,0.3651595115661621,0.36227625608444214
truck,mud,2.6666666666666665,0.47572076320648193,0.37881001830101013
water,mud,2.3333333333333335,0.5495138168334961,0.5428091883659363
man,muffin,2.0,0.3992677330970764,0.25799280405044556
pan,muffin,2.75,0.36332428455352783,0.5604079961776733
bush,mulberry,4.0,0.4463038742542267,nan
tree,mulberry,2.5,0.5088319182395935,nan
sign,multicolored,3.75,0.2699880301952362,nan
shout,mummy,1.0,0.27514469623565674,0.5115495324134827
show,mural,1.6666666666666667,0.2751484811306,nan
man,muscle,2.3333333333333335,0.43703341484069824,nan
tissue,muscle,3.5,0.5955513715744019,nan
book,music,3.0,0.4695240259170532,0.22319656610488892
box,music,3.0,0.3814706802368164,0.10731671750545502
hall,music,3.0,0.48324641585350037,0.1164507269859314
instrument,music,5.666666666666667,0.4874574542045593,0.23837997019290924
note,music,3.25,0.33046454191207886,0.3253569006919861
room,music,2.6666666666666665,0.4628504514694214,0.18572428822517395
toy,music,2.6666666666666665,0.44245070219039917,0.23982277512550354
peacock,mutant,1.3333333333333333,0.3052367568016052,nan
toy,mutant,3.5,0.37682777643203735,nan
head,mutton,2.0,0.3153001070022583,nan
cut,nail,2.3333333333333335,0.41248273849487305,0.23340356349945068
polish,nail,4.5,0.5004430413246155,0.6837006211280823
baby,naked,3.0,0.387657105922699,0.182531476020813
bear,naked,3.6666666666666665,0.3569629490375519,0.2012048363685608
butt,naked,3.0,0.40897929668426514,0.18671172857284546
child,naked,3.0,0.3844423294067383,0.6268177628517151
girl,naked,2.6666666666666665,0.4387098550796509,0.3612738251686096
mole,naked,2.3333333333333335,0.2471652626991272,0.6924128532409668
person,naked,3.6666666666666665,0.30036452412605286,0.07920381426811218
training,nanny,2.0,0.3206327557563782,0.5062157511711121
baby,nap,5.0,0.4419960379600525,0.19628232717514038
video,nap,2.0,0.34656524658203125,0.22619202733039856
coat,navy,2.5,0.4220660626888275,nan
shorts,navy,3.0,0.38922134041786194,nan
skirt,navy,3.0,0.3746316432952881,nan
stripe,navy,2.3333333333333335,0.4119888246059418,nan
sweater,navy,2.0,0.44231218099594116,nan
baby,neighbor,3.6666666666666665,0.3493109345436096,0.29444175958633423
curtain,net,2.5,0.32890164852142334,0.42782944440841675
sandwich,netting,1.0,0.25765687227249146,nan
air,night,4.0,0.4562414884567261,0.04768262058496475
armadillo,night,2.6666666666666665,0.239638090133667,0.1258566826581955
bear,night,2.0,0.30215659737586975,0.13197365403175354
bird,night,3.0,0.36900001764297485,0.2389526069164276
cow,night,1.6666666666666667,0.3394809663295746,0.2169245183467865
crawler,night,2.6666666666666665,0.29443061351776123,0.6822459101676941
cream,night,2.5,0.3318209648132324,-0.02240338921546936
dress,night,2.6666666666666665,0.40741223096847534,0.06511892378330231
girl,night,2.5,0.47679606080055237,0.23952895402908325
gown,night,3.0,0.42518481612205505,0.6770790219306946
kiss,night,3.0,0.3939589560031891,0.29135406017303467
light,night,3.0,0.49330389499664307,0.04440120980143547
mama,night,3.0,0.3300255239009857,0.09706772118806839
moon,night,7.0,0.49223875999450684,0.3360271751880646
plane,night,2.6666666666666665,0.43980515003204346,0.15837183594703674
princess,night,2.0,0.3536547124385834,0.18091559410095215
raccoon,night,5.0,0.3172417879104614,0.17172901332378387
school,night,2.75,0.4390387535095215,0.5120021104812622
shirt,night,3.0,0.4066236615180969,-0.02001374214887619
sign,night,2.5,0.29774388670921326,0.06334636360406876
sky,night,4.5,0.538838803768158,0.17676123976707458
spider,night,2.5,0.3428422808647156,0.08218935132026672
star,night,5.333333333333333,0.42409569025039673,0.0721142441034317
bed,nights,5.0,0.47613000869750977,0.2085408717393875
turtle,ninja,2.3333333333333335,0.486614465713501,0.4752787947654724
soup,noodle,3.75,0.568137526512146,0.5612685680389404
worm,noodle,2.0,0.3167451322078705,0.651769757270813
king,north,2.0,0.4091838300228119,0.5904766321182251
pole,north,3.0,0.4748173654079437,0.4615768492221832
wind,north,3.0,0.43250182271003723,0.40046361088752747
cone,nose,2.0,0.5232446193695068,0.21614539623260498
guy,nose,2.0,0.4129505455493927,0.24867498874664307
card,note,3.0,0.409068763256073,0.33215248584747314
school,nursery,3.3333333333333335,0.5630024671554565,0.17557822167873383
juice,nut,3.0,0.4786267876625061,0.13519811630249023
bag,nylon,3.75,0.4959437847137451,nan
shirt,nylon,3.5,0.5007738471031189,nan
chest,oak,3.0,0.4142916202545166,nan
tree,oak,3.5,0.5973765850067139,nan
meal,oat,2.0,0.4466959834098816,nan
porridge,oat,5.333333333333333,0.5727658867835999,nan
bath,oatmeal,2.0,0.38015007972717285,0.12028932571411133
bite,oatmeal,1.6666666666666667,0.3045211434364319,0.4241299629211426
bowl,oatmeal,3.0,0.4846484363079071,0.45377105474472046
breakfast,oatmeal,3.25,0.6007415056228638,0.7005152702331543
cookie,oatmeal,3.6666666666666665,0.48104143142700195,0.7341220378875732
pie,oatmeal,3.0,0.3997672200202942,0.7251864671707153
raisin,oatmeal,3.5,0.44919487833976746,0.6379149556159973
animal,ocean,3.5,0.4677696228027344,0.478829562664032
book,ocean,2.0,0.3584353029727936,0.2762886881828308
floor,ocean,2.3333333333333335,0.46050021052360535,0.21062242984771729
honey,ocean,1.5,0.345816433429718,-0.049635980278253555
ship,ocean,4.666666666666667,0.56870436668396,0.59352707862854
train,ocean,1.5,0.34178346395492554,0.5194476246833801
wave,ocean,4.5,0.4885612726211548,0.32124918699264526
world,ocean,1.5,0.5085094571113586,0.7274836301803589
show,octopus,2.0,0.24523259699344635,0.0019348859786987305
spying,octopus,1.0,0.3063969612121582,nan
talon,octopus,1.0,0.3183296322822571,nan
tentacle,octopus,4.666666666666667,0.6530085802078247,nan
tickle,octopus,1.5,0.2605542540550232,0.1849655956029892
video,octopus,2.25,0.38938724994659424,0.22078773379325867
chair,office,4.0,0.48826083540916443,0.3749864101409912
clerk,office,4.666666666666667,0.5334748029708862,nan
girl,office,3.0,0.33321481943130493,0.20224608480930328
group,office,3.5,0.377074658870697,0.4488734006881714
key,office,3.0,0.2985168993473053,0.2598420977592468
phone,office,3.6666666666666665,0.5111550092697144,0.39429694414138794
lady,ogre,1.0,0.4473109245300293,0.5201642513275146
saw,ogre,1.5,0.19397898018360138,0.29159611463546753
wife,ogre,1.6666666666666667,0.3999978303909302,0.6899904012680054
barrel,oil,2.75,0.49956661462783813,0.5828298926353455
filter,oil,3.0,0.38946035504341125,nan
pot,oil,3.0,0.3920143246650696,0.5846766829490662
taste,oil,3.0,0.3949160575866699,0.10987505316734314
green,olive,2.3333333333333335,0.5031752586364746,0.25474312901496887
oil,olive,3.0,0.5901145339012146,0.5581754446029663
octopus,one,7.0,0.3292909860610962,0.2772650122642517
piece,one,3.0,0.4903510808944702,0.7230572700500488
gravy,onion,3.0,0.42851775884628296,0.6794977188110352
ring,onion,2.3333333333333335,0.4509580731391907,0.3237111568450928
sandwich,onion,2.3333333333333335,0.39934781193733215,0.4968832731246948
skin,onion,2.3333333333333335,0.44517284631729126,0.5501528978347778
stuffing,onion,3.0,0.3359524607658386,0.5265123844146729
angelfish,orange,3.3333333333333335,0.3509988784790039,0.22326815128326416
animal,orange,2.3333333333333335,0.37851789593696594,0.5143115520477295
apple,orange,1.0,0.5558101534843445,0.7518682479858398
arm,orange,1.3333333333333333,0.34009307622909546,0.31122323870658875
baby,orange,1.3333333333333333,0.4020851254463196,0.06631256639957428
bag,orange,2.5,0.4303324818611145,0.12079817056655884
ball,orange,2.25,0.39151057600975037,0.20875975489616394
balloon,orange,3.0,0.41749221086502075,0.5139277577400208
bead,orange,3.0,0.34634557366371155,0.5158967971801758
beak,orange,4.333333333333333,0.3752591609954834,0.35025638341903687
bean,orange,1.3333333333333333,0.41433167457580566,0.5362681150436401
belt,orange,2.3333333333333335,0.449459046125412,0.21341702342033386
bird,orange,2.0,0.4357959032058716,0.21386031806468964
block,orange,3.0,0.3678085505962372,0.5258816480636597
boat,orange,3.0,0.4044181704521179,0.26207786798477173
box,orange,2.75,0.461454302072525,0.15805070102214813
broom,orange,2.0,0.3200743496417999,0.3598182797431946
bud,orange,2.3333333333333335,0.36719831824302673,-0.10384199023246765
bug,orange,3.0,0.3621777296066284,0.28659844398498535
button,orange,2.3333333333333335,0.4017360210418701,0.280461847782135
cake,orange,3.3333333333333335,0.41975530982017517,0.4081836938858032
car,orange,2.0,0.4363795518875122,0.19396567344665527
carrot,orange,6.5,0.502505362033844,0.5802479982376099
cat,orange,3.0,0.4028227627277374,0.2983231544494629
circle,orange,2.75,0.3838731348514557,0.47453248500823975
collection,orange,1.5,0.34888964891433716,0.14928829669952393
color,orange,2.6666666666666665,0.5959829092025757,0.412291944026947
colors,orange,3.0,0.5735235810279846,0.17206382751464844
container,orange,2.6666666666666665,0.4030027985572815,0.38963550329208374
corner,orange,2.0,0.43366390466690063,0.3727530837059021
cracker,orange,2.5,0.365047812461853,0.4975506067276001
crayon,orange,3.25,0.4776597023010254,0.6219386458396912
cutter,orange,2.0,0.3184812068939209,0.5114873647689819
day,orange,1.6666666666666667,0.3943975269794464,0.0315009206533432
dinosaur,orange,2.3333333333333335,0.34975892305374146,0.5014181137084961
dot,orange,3.0,0.4018552899360657,0.5941784977912903
drop,orange,2.3333333333333335,0.3718269467353821,0.02929030731320381
ear,orange,1.6666666666666667,0.34470856189727783,0.29530924558639526
egg,orange,1.5,0.41334229707717896,0.5848175287246704
eye,orange,1.6666666666666667,0.4380919933319092,0.5062896013259888
finger,orange,2.0,0.3323037624359131,0.2551518976688385
fish,orange,3.0,0.4233390986919403,0.508378267288208
flag,orange,3.0,0.4461974501609802,0.38888809084892273
flower,orange,3.0,0.45165592432022095,0.5850309133529663
frog,orange,2.0,0.36700424551963806,0.4675981402397156
frosting,orange,2.6666666666666665,0.3699367642402649,0.508507490158081
glasses,orange,2.0,0.3971145451068878,0.16355954110622406
green,orange,2.0,0.725739598274231,0.7193971872329712
grey,orange,2.0,0.6497706770896912,0.5008177161216736
guy,orange,1.6666666666666667,0.36838507652282715,0.15602153539657593
hamster,orange,2.6666666666666665,0.37739354372024536,0.17921516299247742
hand,orange,1.3333333333333333,0.351495623588562,0.21023382246494293
hat,orange,2.75,0.43902337551116943,0.3190661370754242
heart,orange,1.6666666666666667,0.325469434261322,0.2113141119480133
hippo,orange,1.0,0.37157925963401794,0.2817816734313965
juice,orange,3.5,0.608944833278656,0.4961756467819214
kitten,orange,3.0,0.38267576694488525,0.19452451169490814
kitty,orange,3.6666666666666665,0.3449852466583252,0.2767370343208313
leaf,orange,2.75,0.44617992639541626,0.42476099729537964
leaflet,orange,2.25,0.31585726141929626,nan
leg,orange,2.3333333333333335,0.3338783383369446,0.19207556545734406
letter,orange,2.25,0.3861860930919647,0.31911566853523254
lip,orange,2.0,0.38174116611480713,0.24754050374031067
macaroni,orange,3.25,0.33504849672317505,0.5157322883605957
mango,orange,5.0,0.5229318141937256,0.38356220722198486
marmalade,orange,4.0,0.45477917790412903,nan
monkey,orange,2.0,0.45352786779403687,0.22271084785461426
necklace,orange,2.3333333333333335,0.4374586343765259,0.2899700105190277
noodle,orange,2.0,0.3248111307621002,0.40625661611557007
nose,orange,1.3333333333333333,0.4064655303955078,0.1455075740814209
packet,orange,2.75,0.37241023778915405,0.2507006525993347
paint,orange,3.0,0.41350170969963074,0.3417949378490448
pants,orange,2.0,0.47901320457458496,0.1089409738779068
peach,orange,5.666666666666667,0.6280987858772278,0.5673060417175293
peel,orange,3.5,0.49065786600112915,0.22680459916591644
pentagon,orange,2.3333333333333335,0.33593615889549255,0.37317121028900146
piece,orange,2.3333333333333335,0.34483233094215393,0.40496861934661865
planet,orange,2.6666666666666665,0.38026854395866394,0.3301629424095154
plant,orange,2.3333333333333335,0.3957330584526062,0.41146424412727356
pop,orange,3.0,0.4260021448135376,0.3424314856529236
pumpkin,orange,6.25,0.5123113393783569,0.2869267761707306
purple,orange,2.0,0.7722597122192383,0.7519452571868896
rain,orange,1.6666666666666667,0.38730108737945557,0.264102578163147
rock,orange,2.25,0.40915027260780334,0.29329201579093933
scissors,orange,2.6666666666666665,0.331743985414505,0.20333409309387207
screw,orange,2.0,0.293402761220932,0.5119377374649048
sequin,orange,2.6666666666666665,0.4169729948043823,nan
shirt,orange,3.0,0.47600290179252625,0.25299984216690063
shovel,orange,2.25,0.2860614061355591,0.41451215744018555
skin,orange,2.6666666666666665,0.45222848653793335,0.39935067296028137
skittle,orange,3.0,0.32287687063217163,nan
slice,orange,2.0,0.3525761663913727,0.38161760568618774
sneeze,orange,1.0,0.21006454527378082,0.05776697397232056
soda,orange,3.0,0.47100937366485596,0.49433231353759766
square,orange,2.3333333333333335,0.4025728106498718,0.616341769695282
squid,orange,1.5,0.36805710196495056,0.47519659996032715
star,orange,2.3333333333333335,0.41566479206085205,0.6228818893432617
sticker,orange,2.3333333333333335,0.44940027594566345,0.4192512631416321
structure,orange,2.0,0.34318116307258606,nan
sugar,orange,1.5,0.444750040769577,0.5557001233100891
suit,orange,2.6666666666666665,0.3606753349304199,0.3060230612754822
sunset,orange,3.0,0.43094998598098755,0.2659752368927002
sweater,orange,2.0,0.4413788318634033,0.2198607623577118
sword,orange,2.3333333333333335,0.33198803663253784,0.3018130362033844
tail,orange,2.0,0.4301326274871826,0.34397998452186584
taste,orange,2.3333333333333335,0.40834081172943115,0.19594646990299225
tea,orange,2.6666666666666665,0.40869948267936707,0.3602738082408905
tiger,orange,5.333333333333333,0.4369063675403595,0.29629117250442505
tower,orange,2.3333333333333335,0.37995243072509766,0.136663019657135
tractor,orange,3.0,0.35796529054641724,0.29327791929244995
train,orange,2.6666666666666665,0.3541783392429352,0.10627595335245132
tree,orange,2.0,0.4223451018333435,0.11305813491344452
truck,orange,2.6666666666666665,0.4344659745693207,0.1425906866788864
tube,orange,2.6666666666666665,0.37285086512565613,0.24255064129829407
tummy,orange,1.6666666666666667,0.2971820533275604,0.15452799201011658
wall,orange,2.5,0.3886064291000366,0.08272907137870789
zebra,orange,1.0,0.42925429344177246,0.4955603778362274
pipe,organ,2.25,0.4873099625110626,nan
egg,ostrich,2.0,0.537439227104187,0.5027936697006226
leg,ostrich,2.0,0.39473605155944824,0.1684444397687912
art,outdoor,3.0,0.4840473532676697,0.39050617814064026
girl,outfit,1.5,0.5024725198745728,0.26144522428512573
door,outhouse,2.3333333333333335,0.41778764128685,nan
basket,outside,2.6666666666666665,0.3196188807487488,0.16974809765815735
bird,outside,5.666666666666667,0.2945803999900818,0.05060116946697235
building,outside,7.0,0.4551112651824951,0.11486610770225525
edge,outside,4.0,0.42463958263397217,0.041815243661403656
guy,outside,2.6666666666666665,0.29304683208465576,0.03656277060508728
hallway,outside,3.0,0.3664330840110779,0.08144329488277435
honey,outside,1.0,0.2541724741458893,0.05668559670448303
house,outside,4.666666666666667,0.42333555221557617,0.37958234548568726
kitty,outside,3.0,0.24063421785831451,0.042699337005615234
lane,outside,4.25,0.31609654426574707,nan
line,outside,3.25,0.37941649556159973,-0.10296428948640823
mama,outside,3.0,0.22241705656051636,0.08923345059156418
mom,outside,3.3333333333333335,0.25709763169288635,0.07745605707168579
mommy,outside,3.0,0.2806108891963959,0.10568635910749435
person,outside,3.3333333333333335,0.31735312938690186,0.07813188433647156
piece,outside,3.25,0.31236934661865234,0.04281941056251526
rocket,outside,6.333333333333333,0.27201810479164124,0.12637114524841309
room,outside,2.3333333333333335,0.42572224140167236,0.24720944464206696
shell,outside,5.0,0.37719038128852844,0.03910820186138153
shoe,outside,3.0,0.27659356594085693,0.1118842363357544
soccer,outside,6.0,0.3155876100063324,0.11381936818361282
tap,outside,2.0,0.35280221700668335,-0.05746594816446304
theater,outside,2.0,0.34546762704849243,0.10633834451436996
toilet,outside,2.3333333333333335,0.31281328201293945,0.1196524053812027
toy,outside,3.25,0.3149675726890564,0.15727940201759338
truck,outside,5.0,0.3605943024158478,0.24992810189723969
wind,outside,4.75,0.3141855299472809,0.09233874082565308
window,outside,3.3333333333333335,0.4319230318069458,0.07947203516960144
world,outside,5.0,0.41960635781288147,0.036871761083602905
ball,oval,2.5,0.46006229519844055,0.04369542747735977
circle,oval,4.333333333333333,0.4547094702720642,0.45844489336013794
face,oval,3.3333333333333335,0.3195207715034485,0.11463600397109985
piece,oval,2.25,0.3300637900829315,0.33577367663383484
triangle,oval,1.3333333333333333,0.38040879368782043,0.6407281160354614
door,oven,2.6666666666666665,0.45705991983413696,0.47495874762535095
mitt,oven,3.0,0.4890659749507904,0.23848819732666016
top,oven,3.0,0.2827092111110687,0.3780437111854553
book,owl,2.0,0.39378821849823,0.25441688299179077
tail,ox,2.6666666666666665,0.4430917203426361,nan
cracker,oyster,3.0,0.4219246208667755,nan
driver,paddle,2.0,0.2864672839641571,0.3868306279182434
game,paddle,2.3333333333333335,0.39291420578956604,0.01424586120992899
wheel,paddle,2.3333333333333335,0.5069919228553772,0.346845418214798
book,page,2.0,0.4262009561061859,0.4471016526222229
boy,page,3.0,0.3315495550632477,0.11412796378135681
moderator,page,2.3333333333333335,0.28880539536476135,nan
mom,page,1.0,0.3634459972381592,0.0735372006893158
brush,paint,4.75,0.5970641374588013,0.5212510228157043
can,paint,2.0,0.3134395182132721,0.00021134689450263977
drip,paint,2.3333333333333335,0.4266319274902344,0.14781250059604645
plaster,paint,3.5,0.5334485769271851,nan
shirt,paint,2.0,0.3385717272758484,0.4930366277694702
stamping,paint,2.0,0.3059351146221161,-0.0010805577039718628
tray,paint,2.5,0.30599939823150635,0.48022356629371643
bib,painting,2.0,0.26131385564804077,0.10455497354269028
shirt,painting,2.25,0.41224440932273865,0.015410706400871277
bear,panda,3.3333333333333335,0.3830118477344513,0.5695208311080933
game,panel,2.5,0.3101622760295868,nan
radiator,panel,2.3333333333333335,0.4191809594631195,nan
leg,pant,3.3333333333333335,0.4341451823711395,0.3491060137748718
airplane,paper,2.6666666666666665,0.4139713644981384,0.3364693820476532
bag,paper,3.0,0.4696849286556244,0.3472049832344055
boy,paper,2.3333333333333335,0.3788338005542755,-0.019866617396473885
cup,paper,3.5,0.37145671248435974,0.5654668211936951
cut,paper,2.75,0.3602471947669983,0.3232089877128601
model,paper,2.0,0.4297124147415161,-0.05844905227422714
plate,paper,3.0,0.38268163800239563,0.7535367012023926
shop,paper,2.0,0.43332168459892273,-0.1123443990945816
sticker,paper,3.5,0.3463338017463684,0.5060151815414429
towel,paper,4.0,0.5191992521286011,0.6395448446273804
girl,parent,2.0,0.4334207773208618,nan
car,park,1.5,0.5931406021118164,0.370868980884552
parade,park,2.6666666666666665,0.46975088119506836,0.6113461852073669
cheese,parmesan,3.5,0.6272828578948975,0.3257245421409607
car,passenger,4.333333333333333,0.6280477643013,-0.05454875901341438
train,passenger,4.333333333333333,0.5522692799568176,0.139491006731987
pink,pastel,4.0,0.5944390296936035,nan
hedge,path,3.25,0.3473924994468689,nan
barbecue,patio,3.75,0.5812430381774902,nan
door,patio,3.0,0.4699946641921997,nan
